scrambleId,competitionId,eventId,roundTypeId,groupId,isExtra,scrambleNum,scramble
1132859,PleaseBeQuietWPISpring2019,333bf,1,A,1,1,D B2 D' F2 R2 B2 D' R2 F2 D2 R F D2 L2 R' U' L2 B R U L Uw2
1132860,PleaseBeQuietWPISpring2019,333bf,1,A,1,2,L' B2 R' D2 U2 L U2 L2 U R' U L' F' D' R2 B2 R2 U' L2 Fw' Uw'
1132861,PleaseBeQuietWPISpring2019,333bf,1,B,0,1,D2 B' R2 U2 B' L2 D2 B F2 D F2 L' B2 F R2 B' F2 R2 U' B' Rw' Uw
1132862,PleaseBeQuietWPISpring2019,333bf,1,B,0,2,F' U2 L2 F' U2 R2 U2 L2 F' D2 U' L' R' F U2 F U2 R2 U F2 Rw Uw2
1132863,PleaseBeQuietWPISpring2019,333bf,1,B,0,3,D2 B' R2 B L2 D2 L2 R2 U2 F' D2 R' D' L' B' F2 D U2 F' R' U2 Rw Uw
1132864,PleaseBeQuietWPISpring2019,333bf,1,B,1,1,L2 U B2 D' L2 D' L2 D2 L R D U R' U B2 R' D F' D2 U' Rw Uw'
1132865,PleaseBeQuietWPISpring2019,333bf,1,B,1,2,R2 U2 B R2 F' D2 R2 D2 B L2 F U' B D2 R F R D2 F L' U' Fw
1132866,PleaseBeQuietWPISpring2019,333bf,f,A,0,1,B2 F2 U L2 U' B2 L2 U2 F2 U' L F L2 U2 L' U' B' R F' L2 R2 Fw
1132867,PleaseBeQuietWPISpring2019,333bf,f,A,0,2,U' B2 D B2 D2 F2 U' R2 U' R F2 R' B' D' U F' U' F2 L
1132868,PleaseBeQuietWPISpring2019,333bf,f,A,0,3,B2 R2 B2 L2 U2 B2 D R2 D B2 R' F' D L' D' L2 R' B U' L' U' Rw' Uw'
1132869,PleaseBeQuietWPISpring2019,333bf,f,A,1,1,R2 D2 U2 F' L2 U2 B2 U2 R' F' D U2 L2 B F' R' B2 L U' Rw2
1132870,PleaseBeQuietWPISpring2019,333bf,f,A,1,2,F' L2 D2 B L2 B' U2 B2 L2 U B R' B2 U F L2 B' F' D Rw' Uw'
1132871,PleaseBeQuietWPISpring2019,333bf,f,B,0,1,F' U2 F R2 F' U2 F R2 F R2 B2 L' F2 L F U B2 F' D' B' Rw' Uw
1132872,PleaseBeQuietWPISpring2019,333bf,f,B,0,2,U R2 U2 B2 R2 U2 B2 U' L2 B2 L' B' R' B2 F' R2 F2 U2 R B Rw Uw'
1132873,PleaseBeQuietWPISpring2019,333bf,f,B,0,3,U2 R2 D' L2 U F2 D2 B2 U B' R2 D L R U' B U R2 U F' Uw2
1132874,PleaseBeQuietWPISpring2019,333bf,f,B,1,1,D2 L B2 D2 L2 B2 L B2 D2 R U R U' F2 R2 D' L2 F D' R' Fw Uw'
1132875,PleaseBeQuietWPISpring2019,333bf,f,B,1,2,B' U2 L2 B' F D2 F' U2 F' D2 U' B U F2 R F L2 F D U' Fw' Uw2
1134392,CasalCatalunyaBairesOpen2019,333bf,1,A,0,1,D F2 U2 L2 D2 L2 U' F2 U R2 B F D L D' R2 U F' R D F Rw2
1134393,CasalCatalunyaBairesOpen2019,333bf,1,A,0,2,U2 R2 U L2 F2 U F2 D' B2 F' L2 R' B2 U' F2 R D B' R B Rw2 Uw
1134394,CasalCatalunyaBairesOpen2019,333bf,1,A,0,3,D2 F2 L2 D B2 D R2 F2 U R B' D U2 L D' U' R' F D2 Rw2 Uw'
1134395,CasalCatalunyaBairesOpen2019,333bf,1,A,1,1,L2 D L2 F2 L2 U' L2 U' R B R D' U F U' R2 B2 F2 L' F2 Uw'
1134396,CasalCatalunyaBairesOpen2019,333bf,1,A,1,2,F2 R2 D2 F2 D' L2 R2 B2 D F D2 F' R2 F' L' B' D R' U F' Rw' Uw2
1134397,CasalCatalunyaBairesOpen2019,333bf,1,B,0,1,L2 U' R2 U B2 U R2 B2 D' R D' B U F' D L' B D2 R2 B2 F2 Rw' Uw'
1134398,CasalCatalunyaBairesOpen2019,333bf,1,B,0,2,D' B2 L2 U B2 L2 U' L2 D' F' L' R2 U F2 R2 D2 L2 D U Rw2 Uw2
1134399,CasalCatalunyaBairesOpen2019,333bf,1,B,0,3,D L2 R2 U L2 U F2 L2 B2 L B' D2 U' B' D F' D' U' L U' Fw Uw2
1134400,CasalCatalunyaBairesOpen2019,333bf,1,B,1,1,F2 L2 F2 L' D2 F2 R' F2 D2 R' B' D' B' L R' D' F' U2 L' D2 Fw' Uw2
1134401,CasalCatalunyaBairesOpen2019,333bf,1,B,1,2,R2 U2 L' F2 R' B2 R' U2 B2 D' L' D2 B' R F' D L2 D B' D' Rw' Uw2
1134402,CasalCatalunyaBairesOpen2019,333bf,f,A,0,1,R2 D F2 R2 F2 L2 D2 F2 D' B2 L U2 B' U2 R B' R' D' F2 D Rw Uw'
1134403,CasalCatalunyaBairesOpen2019,333bf,f,A,0,2,L F2 D2 R2 F2 D2 L' U2 L2 B R B2 F' L' D B2 U L D' U Rw2 Uw
1134404,CasalCatalunyaBairesOpen2019,333bf,f,A,0,3,B2 U2 F2 U L2 D B2 U F2 U' L2 F' R2 D2 U R' B L' D B L' Fw' Uw
1134405,CasalCatalunyaBairesOpen2019,333bf,f,A,1,1,B R2 B D2 L2 B L2 B2 D2 L' U L2 R U F D2 R2 D' B L Fw Uw'
1134406,CasalCatalunyaBairesOpen2019,333bf,f,A,1,2,D2 B2 R D2 B2 L2 R' D2 L2 D B' D' B U F' U' L2 B' R2 B2 Rw'
1134826,BuccaneerBonanza2019,333bf,f,A,0,1,B2 U2 L2 U2 B R2 B D2 L2 R2 F2 U' F D F2 U' F2 L' B U' R2 Fw' Uw
1134827,BuccaneerBonanza2019,333bf,f,A,0,2,F2 U2 B2 D B2 F2 D2 L2 B2 D' F' R B2 D' B U F2 L' U' B2 U Fw
1134828,BuccaneerBonanza2019,333bf,f,A,0,3,F2 U2 B2 L D2 R' F2 R F2 R2 D B2 D F R U L2 U' Rw Uw
1134829,BuccaneerBonanza2019,333bf,f,A,1,1,B2 R2 U' B2 U2 L2 F2 R2 F2 R D L R U' L' B2 F' R D2 B Uw'
1134830,BuccaneerBonanza2019,333bf,f,A,1,2,R' D2 L D2 U2 R B2 R B2 L' B2 F' R2 F D U' L' D2 F' L' R Fw' Uw
1135002,ValborgCubing2019,333bf,1,A,0,1,L2 D2 L' U2 R2 F2 D2 B2 L D2 U' B' D B' R2 B' L' R B R F2 Uw'
1135003,ValborgCubing2019,333bf,1,A,0,2,D' B2 U R2 B2 F2 D F2 D2 B2 R' B' U' R D2 F' D R B' L' B' Rw Uw
1135004,ValborgCubing2019,333bf,1,A,0,3,U2 F2 U2 R2 F2 D B2 U' R2 U F' U L' F2 U2 F' U' L2 D' U' L' Uw'
1135005,ValborgCubing2019,333bf,1,A,1,1,R' F2 R' F2 R' F2 R2 B2 F U2 L' B L2 F L2 D R2 F' L' Uw'
1135006,ValborgCubing2019,333bf,1,A,1,2,L' D2 F2 D2 L B2 L U2 B2 U2 B' D R2 U2 B' F2 L U2 F2 D' F' Uw2
1135007,ValborgCubing2019,333bf,1,B,0,1,D2 B2 D2 B U2 F' D2 F R2 D2 F2 D' R2 B2 F R' D2 B' R U' B2 Rw' Uw
1135008,ValborgCubing2019,333bf,1,B,0,2,B' R2 F2 R2 F' R2 F L2 R2 D2 F2 L R' F D' L2 B L2 U L2 F2 Rw' Uw2
1135009,ValborgCubing2019,333bf,1,B,0,3,R2 F2 R2 B2 D R2 D L2 B2 L2 D2 B' R' B2 L D B D2 U' Fw'
1135010,ValborgCubing2019,333bf,1,B,1,1,U L2 U2 L2 B2 U L2 B' R B2 F2 D' F2 U' R' D R2 F U' Rw2 Uw2
1135011,ValborgCubing2019,333bf,1,B,1,2,D2 R2 F2 U' F2 D' B2 F2 D' R U L' F' L' R U2 R2 F' U B2 Rw2
1135012,ValborgCubing2019,333bf,2,A,0,1,U B2 U' L2 D' U' L2 B2 D' L' R2 D' R F' R D U2 L' R2 Fw' Uw
1135013,ValborgCubing2019,333bf,2,A,0,2,F L2 F2 R2 U2 L2 D2 R2 B' U L' F' U L R' F L D' L R Fw Uw2
1135014,ValborgCubing2019,333bf,2,A,0,3,R' D2 F2 R' D2 B2 U2 B2 L D2 B' U L R F2 L D' R B' R Fw Uw
1135015,ValborgCubing2019,333bf,2,A,1,1,R2 F2 U2 L2 D2 F' R2 F2 L2 U2 B2 L' B' L' F' U' R' B2 R2 D' U' Rw Uw'
1135016,ValborgCubing2019,333bf,2,A,1,2,D L2 U' B2 R2 U' L2 U B2 D F' L U2 L B L' D' R2 B2 F U Rw'
1135017,ValborgCubing2019,333bf,2,B,0,1,R' B2 R B2 D2 L' F2 L2 D2 R' F' D R2 F2 L D' U2 R2 F L2 B' Rw2
1135018,ValborgCubing2019,333bf,2,B,0,2,R2 U' F2 D2 R2 F2 L2 R2 U' L' D U B F2 R' D L' F2 R' B' Rw Uw
1135019,ValborgCubing2019,333bf,2,B,0,3,F' U2 L2 R2 B2 F' U2 L R' F L B2 L R B' L2 Fw' Uw
1135020,ValborgCubing2019,333bf,2,B,1,1,D2 B D2 B' U2 L2 F R2 B2 R F' R D' L R2 U2 F' U L' R2 Uw2
1135021,ValborgCubing2019,333bf,2,B,1,2,F2 R2 D L2 B2 L2 U' L2 D' B2 F L' B' R U' B R' F2 R2 U Rw' Uw2
1135022,ValborgCubing2019,333bf,f,A,0,1,D' F2 R2 D U2 R2 U B' F R2 B2 U F2 L D2 U' L' D2 U Rw' Uw'
1135023,ValborgCubing2019,333bf,f,A,0,2,R2 U2 L2 F2 L2 B' U2 F2 D2 U' R' D' F' L D' B U R2 D' B Rw' Uw
1135024,ValborgCubing2019,333bf,f,A,0,3,F R2 B F U2 R2 F' U2 B U2 R D2 L U B2 U' L2 F' R B R Fw' Uw2
1135025,ValborgCubing2019,333bf,f,A,1,1,B D2 L2 B R2 B L2 U2 F R2 D' F' D2 U B D' F2 L B L2 Uw'
1135026,ValborgCubing2019,333bf,f,A,1,2,U2 B' D2 B' R2 F2 D2 B2 U2 R2 F' R' B L' D' F' R' U F U' Fw' Uw2
1136114,HessenOpen2019,333bf,1,A,0,1,B2 U' L2 U B2 R2 F2 R2 B D L2 U L F' D R B F D2 Fw Uw'
1136115,HessenOpen2019,333bf,1,A,0,2,B2 R2 D' F2 D R2 D2 B2 L2 F2 L2 F R' D2 F D' L2 B2 F' R D Rw' Uw
1136116,HessenOpen2019,333bf,1,A,0,3,F2 L' U2 F2 U2 R2 U2 L U B F' U2 B' U' B D F2 L' Fw'
1136117,HessenOpen2019,333bf,1,A,1,1,U' F2 D B2 R2 U' F2 L2 F2 D' B R2 B U B' U2 L' R' F R2 U' Fw' Uw
1136118,HessenOpen2019,333bf,1,A,1,2,U2 F2 D' R2 D L2 D B2 L2 B2 R U' F2 D2 F2 U' B F' U' B Rw'
1136119,HessenOpen2019,333bf,1,B,0,1,U' B2 D R2 U2 F2 R2 B2 R B R U' L U2 R D R2 U2 B D Rw2 Uw'
1136120,HessenOpen2019,333bf,1,B,0,2,U L2 U' F2 U F2 L2 D' L2 D B' F' U R B L2 B2 F' U' L R Fw'
1136121,HessenOpen2019,333bf,1,B,0,3,U2 B' R2 B L2 B U2 F R2 D F R' U' R' F R' U' R2 B F2 Rw'
1136122,HessenOpen2019,333bf,1,B,1,1,U B2 U' F2 U B2 D' U2 L2 B' L D' F' R F2 R F' U' R2 Fw' Uw
1136123,HessenOpen2019,333bf,1,B,1,2,D2 B2 U2 L2 U2 L2 R2 U' L' U' B2 F' L2 U2 R B2 U2 B' D' U Rw'
1136124,HessenOpen2019,333bf,f,A,0,1,B2 D' B2 D' U2 R2 U' F2 L' U' R U R2 B L' F' R F D' Fw' Uw'
1136125,HessenOpen2019,333bf,f,A,0,2,R B2 F2 R2 D2 F2 R B2 R' U R2 F L F' D F R U R' D' Fw' Uw2
1136126,HessenOpen2019,333bf,f,A,0,3,R2 F2 U2 B' U2 F U2 B' U B2 F2 L' R' B F2 D2 R D R' Uw
1136127,HessenOpen2019,333bf,f,A,1,1,L2 R2 B2 F' R2 D2 B L2 D B' L B' F2 U2 L D2 R' B' Rw Uw'
1136128,HessenOpen2019,333bf,f,A,1,2,F2 U2 R F2 R' U2 R2 B2 D2 L2 U B' D F D' L' B R2 U R D' Rw'
1136785,SanMarinoNationals2019,333bf,1,A,0,1,F R2 U2 B' U2 F2 L2 R2 D2 F2 L2 D' L' D' B D F U2 L' F D Rw Uw
1136786,SanMarinoNationals2019,333bf,1,A,0,2,D2 R' F2 U2 R' U2 F2 U2 F2 R2 F2 D' F U2 R B' F' R D B2 F Rw' Uw'
1136787,SanMarinoNationals2019,333bf,1,A,0,3,D2 R2 B2 F D2 B L2 B D2 L' R F D R2 D B2 R' D2 L R' Uw
1136788,SanMarinoNationals2019,333bf,1,A,1,1,U2 R B2 D2 R D2 B2 F2 L' R2 B' R2 F D' L' D2 F U B L' D2 Fw Uw'
1136789,SanMarinoNationals2019,333bf,1,A,1,2,R2 D' L2 U' F2 U R2 D2 F2 U' B U2 R D' U R B R' D2 Fw' Uw2
1136790,SanMarinoNationals2019,333bf,1,B,0,1,R2 F2 D U2 R2 U L B D B2 U' R' D' B F2 R' F2 U2 Rw2 Uw2
1136791,SanMarinoNationals2019,333bf,1,B,0,2,R2 B2 D' L2 D2 L2 D2 F2 L2 D F2 L D' R' F L' D R' U' B Rw2
1136792,SanMarinoNationals2019,333bf,1,B,0,3,L R F2 L2 F2 D2 U2 R U' B F2 L2 R' U2 L R' D' R' B2 Rw
1136793,SanMarinoNationals2019,333bf,1,B,1,1,F2 L2 U' R2 D2 U L2 B2 F R2 U R' D2 B' F L' B' L2 B' U' Fw' Uw
1136794,SanMarinoNationals2019,333bf,1,B,1,2,F2 D2 B2 L2 D R2 B2 U B2 D2 U2 R' U' B' F2 L' R2 F' R2 D U2 Fw' Uw
1136795,SanMarinoNationals2019,333bf,f,A,0,1,B2 L2 B2 R F2 R B2 L' U' R U B' D R' U L R' U' B Rw'
1136796,SanMarinoNationals2019,333bf,f,A,0,2,L2 D2 R U2 R U2 F2 L B2 F U2 F2 U' B R F2 L2 B2 D2 U2 Fw
1136797,SanMarinoNationals2019,333bf,f,A,0,3,U2 L2 D2 L B2 R' B2 D2 R2 F2 U' L2 F' L2 R U B2 U' B R' Fw Uw
1136798,SanMarinoNationals2019,333bf,f,A,1,1,U2 R2 D' U R2 F2 D2 F2 U R U' B' D2 L F2 R D2 B2 D2 B' Rw' Uw
1136799,SanMarinoNationals2019,333bf,f,A,1,2,U' F2 U2 B2 D' R2 U' L2 U' R2 B U F' D B R' U R B' D Rw2
1137239,ReadyForSummerFrisco2019,333bf,1,A,0,1,D' B2 D F2 D' B2 U2 L2 R2 U' L2 F U' B L' B R D L D F' Rw Uw'
1137240,ReadyForSummerFrisco2019,333bf,1,A,0,2,D2 R U2 L' D2 R' F2 L2 D2 R' B2 D' B L' D' B2 D2 U' F L' Fw' Uw'
1137241,ReadyForSummerFrisco2019,333bf,1,A,0,3,L2 R2 U2 B2 U' B2 L2 F2 U R2 D' F R B F2 L' U F' D' L' F' Rw Uw2
1137242,ReadyForSummerFrisco2019,333bf,1,A,1,1,D2 F' U2 F' U2 F' R2 B F U B' F2 R' D2 L2 B2 L2 B2 L U2 Rw2 Uw
1137243,ReadyForSummerFrisco2019,333bf,1,A,1,2,F2 L2 B2 U L2 D2 R2 D' F2 D F' R' B' F' L B2 D F2 L F' U' Fw Uw
1137244,ReadyForSummerFrisco2019,333bf,1,B,0,1,F L2 F' L2 F' R2 U2 F2 R2 U' F' R D2 R B R2 U2 B2 D' U2 Rw Uw
1137245,ReadyForSummerFrisco2019,333bf,1,B,0,2,B' D2 L2 B' U2 L2 R2 F R2 B2 R2 U B2 D' B' R B' R2 B2 L F Rw Uw'
1137246,ReadyForSummerFrisco2019,333bf,1,B,0,3,R2 D2 R2 B2 R2 D' R2 D F2 D B2 L B L2 D' F D' U F2 Uw'
1137247,ReadyForSummerFrisco2019,333bf,1,B,1,1,F2 R2 U2 L2 B' U2 B L2 F2 L' F D' F U2 R' B' F' U' B Rw
1137248,ReadyForSummerFrisco2019,333bf,1,B,1,2,R U2 L' U2 L' U2 R F2 L2 R' D' F L2 U2 B R F' L' R U' Rw'
1137249,ReadyForSummerFrisco2019,333bf,f,A,0,1,L' R F2 L B2 F2 R F2 D2 B L' R' F2 D' B2 D' B U' R' D F' Rw2 Uw
1137250,ReadyForSummerFrisco2019,333bf,f,A,0,2,D2 U B2 D' L2 D R2 D F' U2 B2 U L' F' D' U' F' U R' U' Fw Uw2
1137251,ReadyForSummerFrisco2019,333bf,f,A,0,3,D F2 U L2 B2 U2 L2 F2 U2 B' R' B' U' L2 R' B2 F' L' B2 D Rw' Uw2
1137252,ReadyForSummerFrisco2019,333bf,f,A,1,1,R U2 R B2 R2 D2 L' B2 F2 U2 B' U R U L R D' L' F R2 Fw Uw
1137253,ReadyForSummerFrisco2019,333bf,f,A,1,2,B2 L2 F2 D2 F2 R2 U' R2 F2 U' R' B D L U' L F' R B' L2 D2 Fw' Uw
1137385,PlayCubeX42019,333bf,1,A,0,1,U' D B2 U' F' R2 B' R B' R2 F' U B2 U2 B2 R2 F2 L2 U
1137386,PlayCubeX42019,333bf,1,A,0,2,U' L2 D L2 U L2 F U2 B2 R' U2 L B2 F U2 B2 L2 U' Rw
1137387,PlayCubeX42019,333bf,1,A,0,3,B F2 L2 F2 L2 D2 B U B' U B' R' D2 L F L B2 D L' Fw' Uw'
1137388,PlayCubeX42019,333bf,1,A,1,1,B R2 B U2 B L2 F' U2 L2 B' L' U' L2 B U F U L D F U2 Rw' Uw'
1137389,PlayCubeX42019,333bf,1,A,1,2,L2 D2 U2 R B2 L F2 U2 L B' L F L D2 U F' L' B2 R2 Fw' Uw2
1137390,PlayCubeX42019,333bf,1,B,0,1,U2 B2 U L2 U B2 F' R' U' L2 U' F' R U2 B2 R' F' L2 Fw'
1137391,PlayCubeX42019,333bf,1,B,0,2,D' B2 U2 R2 U R2 U B U2 L B' F' U2 B2 F D' R2 B' R' Uw
1137392,PlayCubeX42019,333bf,1,B,0,3,L2 F R2 F' D2 F' D2 U2 F2 D' U' B D L F2 D' U L' D F2 Uw'
1137393,PlayCubeX42019,333bf,1,B,1,1,U2 L2 R F2 L R' U2 B L2 B' L2 F' D' R2 B' R2 D U' Fw
1137394,PlayCubeX42019,333bf,1,B,1,2,F2 L U2 L2 B2 U2 B2 U2 R2 U' R D' F2 U2 L' F R2 U2 F D'
1137395,PlayCubeX42019,333bf,1,C,0,1,F' U2 L2 B' D2 F R2 B U' R B' D2 F2 D' B2 R U2 R B2 F Rw' Uw
1137396,PlayCubeX42019,333bf,1,C,0,2,F2 L2 D2 B2 F R2 D2 U2 R F' U2 R B2 D F U' R U' Rw
1137397,PlayCubeX42019,333bf,1,C,0,3,R2 U' F2 U2 R2 B2 R2 B2 L U' R' B' R U R' D L' B' U Rw
1137398,PlayCubeX42019,333bf,1,C,1,1,L2 U2 L2 B2 R2 D' L2 F U R' D2 U2 B' F2 L U2 R' F' U2 Rw2 Uw
1137399,PlayCubeX42019,333bf,1,C,1,2,B' U2 F D2 L2 D2 B' F R F' D2 B2 L F U' L2 U' F2 R' Fw Uw
1137400,PlayCubeX42019,333bf,f,A,0,1,L2 F2 R U2 R D2 R U2 R U' F' D B2 F' U2 B' U2 R' F2 U Rw' Uw2
1137401,PlayCubeX42019,333bf,f,A,0,2,U' R2 B2 L2 B2 D' R2 U R' D' R D' F' L B L2 D' L2 D2 U Rw2 Uw2
1137402,PlayCubeX42019,333bf,f,A,0,3,D B2 D B2 L2 R2 U' R2 D2 L F U L2 D F D2 R' F U' B' Uw'
1137403,PlayCubeX42019,333bf,f,A,1,1,B2 R2 U B2 D R2 U2 F2 U' L' B L2 D L D2 L R' U Rw' Uw'
1137404,PlayCubeX42019,333bf,f,A,1,2,F R2 F U2 B' F2 L2 B2 D U B D' R' U' L2 D' U F L2 Fw Uw2
1137769,ZagrebCubeDay2019,333bf,f,A,0,1,U2 R2 B2 U2 L2 U' L2 U B2 L2 D' R' B' D2 R B2 L' F U' B2 R' Uw'
1137770,ZagrebCubeDay2019,333bf,f,A,0,2,F R2 F' L2 U2 B2 R2 B D2 L2 D B D2 F' R' B' U' R2 F' D2 Fw' Uw'
1137771,ZagrebCubeDay2019,333bf,f,A,0,3,B' U2 F D2 R2 F' U2 B' U' B D2 U2 R F2 D B' U2 F2 Rw2 Uw'
1137772,ZagrebCubeDay2019,333bf,f,A,1,1,U2 L R' D2 R2 U2 R2 D F' R2 D' L D2 F U B' U2 R2
1137773,ZagrebCubeDay2019,333bf,f,A,1,2,R' B2 R2 B2 R U2 B2 L B2 R2 F U' L' U' R2 B R' B' R2 D Fw' Uw
1137774,ZagrebCubeDay2019,333bf,f,B,0,1,L' F2 D2 B2 L' B2 R' B2 D2 F2 D B' D2 U' F2 D' L B R' U2 Fw Uw'
1137775,ZagrebCubeDay2019,333bf,f,B,0,2,U2 B2 D R2 B2 U' F2 R2 D R' D L2 R2 B D' L2 F L' U2 R U' Rw2 Uw'
1137776,ZagrebCubeDay2019,333bf,f,B,0,3,L2 D L2 D' U2 F2 U' L2 B2 L2 F' L U2 B2 L' B R2 U2 L D2 Rw'
1137777,ZagrebCubeDay2019,333bf,f,B,1,1,B2 D F2 D L2 R2 U' R2 D' R' U B' F L R' F2 U' B' D2 F' L2 Fw' Uw
1137778,ZagrebCubeDay2019,333bf,f,B,1,2,B D2 L2 F' R2 B' D2 F R2 B2 R' F2 L' B L' U' L' D' B2 R U' Fw' Uw2
1138412,LanzhouSpring2019,333bf,1,A,0,1,D' L2 D B2 D2 L2 F2 U L' U2 F U' R2 B L' B D2 F' D Fw' Uw
1138413,LanzhouSpring2019,333bf,1,A,0,2,R F D F' R2 D F R2 F2 D2 B' R2 U2 D2 F2 D' F2 B2
1138414,LanzhouSpring2019,333bf,1,A,0,3,U' B2 D' B2 U' B2 F2 R2 U' L U' F L R D' L U2 F' R2 U2 Rw Uw
1138415,LanzhouSpring2019,333bf,1,A,1,1,B2 D2 B2 U L2 D2 U' B2 L2 R' F R2 F2 D' B L F2 D' R2 B Rw2 Uw2
1138416,LanzhouSpring2019,333bf,1,A,1,2,F2 L2 D2 F' R2 F L2 F2 U2 F2 D F U' L R2 B' R' F R Uw'
1138417,LanzhouSpring2019,333bf,f,A,0,1,U2 F D2 B2 L2 D2 B' U2 F' R2 D2 L R2 U' B' D2 R2 B2 D L2 B Rw
1138418,LanzhouSpring2019,333bf,f,A,0,2,R D2 L D2 L' B2 R' F2 D2 L2 F R2 B2 L' B2 U R2 D' L' R' U Fw'
1138419,LanzhouSpring2019,333bf,f,A,0,3,B' R2 D2 F2 D2 B' R2 F' D2 U2 F2 D L2 U' B' U' L R' D2 U
1138420,LanzhouSpring2019,333bf,f,A,1,1,F2 L2 B2 D2 L2 R' D2 R F2 U B2 R' D' F' U' L U2 F' U' Rw2 Uw'
1138421,LanzhouSpring2019,333bf,f,A,1,2,B2 R B2 L D2 U2 R2 F2 D2 B2 U F' D R' B' R' F2 R' U2 R' Fw' Uw2
1138691,BruggeOpen2019,333bf,f,A,0,1,L2 F L2 D2 L2 B' R2 B U2 B2 D L D2 B D' U R' F2 D2 U Rw
1138692,BruggeOpen2019,333bf,f,A,0,2,F' D2 R2 F L2 B2 L2 U2 L F D' F2 D2 U2 L2 B2 F R D2
1138693,BruggeOpen2019,333bf,f,A,0,3,R2 U L2 U F2 R2 D' L2 U' R' F' L' F' L' B' R2 B2 U L' B' Rw2
1138694,BruggeOpen2019,333bf,f,A,1,1,B2 U2 F2 L2 B F' R2 D' L' U2 B F L' B D' L D L' U' Rw2 Uw'
1138695,BruggeOpen2019,333bf,f,A,1,2,R' D2 R U2 B2 D2 L' F2 U' F' D R2 D F2 D2 U L R' D2 Fw' Uw
1138696,BruggeOpen2019,333bf,f,B,0,1,R2 U2 L' D2 L' D2 L' U2 F2 R2 D' B R U' B2 L2 F' R' U' L U Rw'
1138697,BruggeOpen2019,333bf,f,B,0,2,U' L2 D' R2 D' B2 F2 L2 F' D' F2 D' R' U' B2 U' R U' R2 Fw Uw
1138698,BruggeOpen2019,333bf,f,B,0,3,D2 L2 U R2 B2 F2 D' F' L2 U2 F D2 B' D' B2 F2 L' R2 F2 Rw2 Uw
1138699,BruggeOpen2019,333bf,f,B,1,1,B2 L2 U2 L2 B' F' L' F R U R B2 F2 L R' B' F
1138700,BruggeOpen2019,333bf,f,B,1,2,F2 D2 B2 U L2 U' B2 U' F2 L' R2 D B' L2 F' U2 L' F U R2 U' Rw' Uw
1139037,ZhytomyrCubeBattle2019,333bf,f,A,0,1,D2 B2 D2 L R2 B2 L D2 B2 R' D2 U' R2 F D' L B' R2 D F L' Uw'
1139038,ZhytomyrCubeBattle2019,333bf,f,A,0,2,R2 D2 B2 D R2 U L2 B2 U F' L R' D2 L' F U' B2 U L2 Fw Uw2
1139039,ZhytomyrCubeBattle2019,333bf,f,A,0,3,R U2 L B2 L F2 D2 R2 U2 R2 D F U' B F U F2 D' U2 Fw Uw'
1139040,ZhytomyrCubeBattle2019,333bf,f,A,1,1,U2 B2 U R2 D U L2 U R2 U' R' D B L2 D' L D' F R2 F2 U2 Rw'
1139041,ZhytomyrCubeBattle2019,333bf,f,A,1,2,D' U2 R2 D' F2 R2 F2 L2 D R' U L2 B D' R2 F' R2 D2 B2 D Rw' Uw'
1140201,BrnoOpen2019,333bf,f,A,0,1,R D2 R F2 L U2 L2 D2 F2 D2 R2 D' R B L' D' R' B D' B2 Rw Uw'
1140202,BrnoOpen2019,333bf,f,A,0,2,D2 L2 U2 R2 U2 F' R F' R2 U2 F' U' L2 B2 D' R B' U2 Rw'
1140203,BrnoOpen2019,333bf,f,A,0,3,U2 F2 D L2 B2 L2 D2 L B F R' B' R B' D R B' U' L Fw' Uw
1140204,BrnoOpen2019,333bf,f,A,1,1,F2 R2 F2 U' R' F' D U' L' D' B2 L' B2 U R' D Fw' Uw'
1140205,BrnoOpen2019,333bf,f,A,1,2,U2 L2 R2 D' L2 D U2 F2 U' B' U2 F R' B D2 R F' L2 U L2 Fw Uw'
1140550,LincolnCity2019,333bf,f,A,0,1,F2 D' R2 F2 L2 D2 L2 R2 F2 R2 F' U R' B D' L' U2 F U' R Uw2
1140551,LincolnCity2019,333bf,f,A,0,2,L2 B2 D2 F2 R2 D' R2 U' F2 L2 F2 R' U2 B L2 U2 B' R2 D2 B D Rw' Uw
1140552,LincolnCity2019,333bf,f,A,0,3,U2 R' F' D F' R2 D R' F D2 R' U2 R F2 L F2 U2 D2 R' U2
1140553,LincolnCity2019,333bf,f,A,1,1,B' L2 R2 B' U2 F' L2 B' U2 F' L B L' D2 B U' F' R' D R Fw
1140554,LincolnCity2019,333bf,f,A,1,2,B D2 R2 F' L2 F2 L2 F D2 F' D' R' D' L' D' B L2 B R2 D
1140555,LincolnCity2019,333bf,f,B,0,1,F2 R2 B2 U' L2 B2 D' U' B2 L2 F' L B2 U2 L' D B R' F' D2 U2 Fw' Uw2
1140556,LincolnCity2019,333bf,f,B,0,2,F2 U2 L2 R2 B' R2 B' F2 U2 B' U F' R2 F' U' R D2 B' F' R Fw' Uw
1140557,LincolnCity2019,333bf,f,B,0,3,D2 U2 F D2 L2 B' R2 B2 U2 B R2 U' F' L U R U L2 F' R U2 Fw Uw2
1140558,LincolnCity2019,333bf,f,B,1,1,B2 F2 R' F2 L2 U2 L' B2 R F' D' R' B F' U2 F D' B2 L' Fw Uw'
1140559,LincolnCity2019,333bf,f,B,1,2,B2 U2 R2 F2 U' B2 D2 L2 U' B2 U' F' D L' B' D2 U R F D L Fw Uw2
